machine_id,timestamp,temperature,acoustic_vibration
CNC_Mill_1,2026-06-17 08:00:00,70.22,78.16
CNC_Lathe_1,2026-06-17 08:00:00,27.84,42.59
Robotic_Welder_1,2026-06-17 08:00:00,36.37,39.89
Pick_Place_1,2026-06-17 08:00:00,41.81,50.93
Assembly_Conveyor_1,2026-06-17 08:00:00,25.74,39.91
Injection_Molder_2,2026-06-17 08:00:00,138.88,82.92
Thermoformer_2,2026-06-17 08:00:00,60.1,36.94
Packaging_Robot_2,2026-06-17 08:00:00,22.77,36.67
Labeling_Machine_2,2026-06-17 08:00:00,21.01,38.54
Palletizer_2,2026-06-17 08:00:00,23.83,41.57
CNC_Mill_1,2026-06-17 08:15:00,64.57,80.91
CNC_Lathe_1,2026-06-17 08:15:00,56.15,70.01
Robotic_Welder_1,2026-06-17 08:15:00,82.61,60.92
Pick_Place_1,2026-06-17 08:15:00,40.75,51.66
Assembly_Conveyor_1,2026-06-17 08:15:00,46.65,62.32
Injection_Molder_2,2026-06-17 08:15:00,141.69,83.02
Thermoformer_2,2026-06-17 08:15:00,106.27,75.04
Packaging_Robot_2,2026-06-17 08:15:00,40.78,60.55
Labeling_Machine_2,2026-06-17 08:15:00,34.62,43.06
Palletizer_2,2026-06-17 08:15:00,49.37,63.01
CNC_Mill_1,2026-06-17 08:30:00,63.32,77.09
CNC_Lathe_1,2026-06-17 08:30:00,52.02,73.08
Robotic_Welder_1,2026-06-17 08:30:00,82.46,64.06
Pick_Place_1,2026-06-17 08:30:00,39.57,47.56
Assembly_Conveyor_1,2026-06-17 08:30:00,40.75,59.17
Injection_Molder_2,2026-06-17 08:30:00,142.55,84.77
Thermoformer_2,2026-06-17 08:30:00,111.27,75.48
Packaging_Robot_2,2026-06-17 08:30:00,44.92,62.3
Labeling_Machine_2,2026-06-17 08:30:00,35.63,47.12
Palletizer_2,2026-06-17 08:30:00,42.41,58.13
CNC_Mill_1,2026-06-17 08:45:00,63.18,77.67
CNC_Lathe_1,2026-06-17 08:45:00,55.42,68.26
Robotic_Welder_1,2026-06-17 08:45:00,83.81,68.68
Pick_Place_1,2026-06-17 08:45:00,38.37,49.65
Assembly_Conveyor_1,2026-06-17 08:45:00,49.89,58.09
Injection_Molder_2,2026-06-17 08:45:00,141.23,82.99
Thermoformer_2,2026-06-17 08:45:00,107.42,72.36
Packaging_Robot_2,2026-06-17 08:45:00,48.93,60.28
Labeling_Machine_2,2026-06-17 08:45:00,45.34,44.1
Palletizer_2,2026-06-17 08:45:00,46.38,55.34
CNC_Mill_1,2026-06-17 09:00:00,31.26,40.38
CNC_Lathe_1,2026-06-17 09:00:00,26.85,42.58
Robotic_Welder_1,2026-06-17 09:00:00,44.68,41.95
Pick_Place_1,2026-06-17 09:00:00,19.48,39.41
Assembly_Conveyor_1,2026-06-17 09:00:00,46.06,57.61
Injection_Molder_2,2026-06-17 09:00:00,138.34,83.78
Thermoformer_2,2026-06-17 09:00:00,54.48,39.79
Packaging_Robot_2,2026-06-17 09:00:00,42.32,60.17
Labeling_Machine_2,2026-06-17 09:00:00,36.63,47.51
Palletizer_2,2026-06-17 09:00:00,23.1,43.72
CNC_Mill_1,2026-06-17 09:15:00,64.35,77.86
CNC_Lathe_1,2026-06-17 09:15:00,56.81,72.0
Robotic_Welder_1,2026-06-17 09:15:00,88.31,65.01
Pick_Place_1,2026-06-17 09:15:00,41.17,47.24
Assembly_Conveyor_1,2026-06-17 09:15:00,45.71,61.02
Injection_Molder_2,2026-06-17 09:15:00,140.04,83.59
Thermoformer_2,2026-06-17 09:15:00,110.74,73.92
Packaging_Robot_2,2026-06-17 09:15:00,38.79,62.07
Labeling_Machine_2,2026-06-17 09:15:00,37.05,47.54
Palletizer_2,2026-06-17 09:15:00,48.49,59.34
CNC_Mill_1,2026-06-17 09:30:00,69.74,78.5
CNC_Lathe_1,2026-06-17 09:30:00,57.21,72.8
Robotic_Welder_1,2026-06-17 09:30:00,87.85,60.12
Pick_Place_1,2026-06-17 09:30:00,41.01,51.92
Assembly_Conveyor_1,2026-06-17 09:30:00,42.68,57.2
Injection_Molder_2,2026-06-17 09:30:00,140.32,85.64
Thermoformer_2,2026-06-17 09:30:00,108.71,72.39
Packaging_Robot_2,2026-06-17 09:30:00,45.57,61.22
Labeling_Machine_2,2026-06-17 09:30:00,31.63,45.71
Palletizer_2,2026-06-17 09:30:00,49.93,56.1
CNC_Mill_1,2026-06-17 09:45:00,66.49,79.58
CNC_Lathe_1,2026-06-17 09:45:00,53.78,68.38
Robotic_Welder_1,2026-06-17 09:45:00,80.66,68.74
Pick_Place_1,2026-06-17 09:45:00,40.68,49.97
Assembly_Conveyor_1,2026-06-17 09:45:00,51.68,57.08
Injection_Molder_2,2026-06-17 09:45:00,141.55,81.17
Thermoformer_2,2026-06-17 09:45:00,115.81,73.34
Packaging_Robot_2,2026-06-17 09:45:00,47.51,61.57
Labeling_Machine_2,2026-06-17 09:45:00,42.18,46.23
Palletizer_2,2026-06-17 09:45:00,48.81,59.35
CNC_Mill_1,2026-06-17 10:00:00,37.56,39.66
CNC_Lathe_1,2026-06-17 10:00:00,27.24,38.13
Robotic_Welder_1,2026-06-17 10:00:00,45.34,43.32
Pick_Place_1,2026-06-17 10:00:00,37.12,49.18
Assembly_Conveyor_1,2026-06-17 10:00:00,39.25,65.65
Injection_Molder_2,2026-06-17 10:00:00,138.98,80.94
Thermoformer_2,2026-06-17 10:00:00,111.02,76.34
Packaging_Robot_2,2026-06-17 10:00:00,21.78,40.99
Labeling_Machine_2,2026-06-17 10:00:00,14.15,43.87
Palletizer_2,2026-06-17 10:00:00,21.76,42.78
CNC_Mill_1,2026-06-17 10:15:00,63.77,77.91
CNC_Lathe_1,2026-06-17 10:15:00,57.95,68.54
Robotic_Welder_1,2026-06-17 10:15:00,83.38,65.05
Pick_Place_1,2026-06-17 10:15:00,42.66,51.47
Assembly_Conveyor_1,2026-06-17 10:15:00,43.16,61.64
Injection_Molder_2,2026-06-17 10:15:00,145.72,83.51
Thermoformer_2,2026-06-17 10:15:00,109.93,76.38
Packaging_Robot_2,2026-06-17 10:15:00,42.23,58.38
Labeling_Machine_2,2026-06-17 10:15:00,37.01,46.45
Palletizer_2,2026-06-17 10:15:00,51.06,60.3
CNC_Mill_1,2026-06-17 10:30:00,65.89,78.95
CNC_Lathe_1,2026-06-17 10:30:00,53.18,68.34
Robotic_Welder_1,2026-06-17 10:30:00,83.37,65.54
Pick_Place_1,2026-06-17 10:30:00,40.22,48.8
Assembly_Conveyor_1,2026-06-17 10:30:00,46.25,61.0
Injection_Molder_2,2026-06-17 10:30:00,144.06,79.73
Thermoformer_2,2026-06-17 10:30:00,105.12,76.26
Packaging_Robot_2,2026-06-17 10:30:00,44.37,59.64
Labeling_Machine_2,2026-06-17 10:30:00,39.13,45.96
Palletizer_2,2026-06-17 10:30:00,48.12,56.73
CNC_Mill_1,2026-06-17 10:45:00,63.06,75.71
CNC_Lathe_1,2026-06-17 10:45:00,55.15,73.34
Robotic_Welder_1,2026-06-17 10:45:00,84.68,61.72
Pick_Place_1,2026-06-17 10:45:00,40.96,50.69
Assembly_Conveyor_1,2026-06-17 10:45:00,40.41,59.99
Injection_Molder_2,2026-06-17 10:45:00,149.5,79.9
Thermoformer_2,2026-06-17 10:45:00,111.07,76.16
Packaging_Robot_2,2026-06-17 10:45:00,45.03,60.69
Labeling_Machine_2,2026-06-17 10:45:00,37.36,47.21
Palletizer_2,2026-06-17 10:45:00,52.8,60.24
CNC_Mill_1,2026-06-17 11:00:00,68.03,80.3
CNC_Lathe_1,2026-06-17 11:00:00,27.6,39.37
Robotic_Welder_1,2026-06-17 11:00:00,86.61,66.59
Pick_Place_1,2026-06-17 11:00:00,21.74,38.82
Assembly_Conveyor_1,2026-06-17 11:00:00,26.14,37.78
Injection_Molder_2,2026-06-17 11:00:00,141.05,85.79
Thermoformer_2,2026-06-17 11:00:00,53.3,43.61
Packaging_Robot_2,2026-06-17 11:00:00,23.2,37.74
Labeling_Machine_2,2026-06-17 11:00:00,17.95,38.99
Palletizer_2,2026-06-17 11:00:00,22.9,40.6
CNC_Mill_1,2026-06-17 11:15:00,67.32,79.84
CNC_Lathe_1,2026-06-17 11:15:00,52.38,68.29
Robotic_Welder_1,2026-06-17 11:15:00,78.9,65.35
Pick_Place_1,2026-06-17 11:15:00,42.64,49.16
Assembly_Conveyor_1,2026-06-17 11:15:00,44.83,60.17
Injection_Molder_2,2026-06-17 11:15:00,140.19,80.84
Thermoformer_2,2026-06-17 11:15:00,106.64,75.32
Packaging_Robot_2,2026-06-17 11:15:00,45.34,60.09
Labeling_Machine_2,2026-06-17 11:15:00,35.42,47.19
Palletizer_2,2026-06-17 11:15:00,48.02,59.54
CNC_Mill_1,2026-06-17 11:30:00,65.56,75.72
CNC_Lathe_1,2026-06-17 11:30:00,56.06,70.68
Robotic_Welder_1,2026-06-17 11:30:00,82.81,65.29
Pick_Place_1,2026-06-17 11:30:00,37.23,50.66
Assembly_Conveyor_1,2026-06-17 11:30:00,42.07,58.52
Injection_Molder_2,2026-06-17 11:30:00,140.27,79.97
Thermoformer_2,2026-06-17 11:30:00,110.79,74.3
Packaging_Robot_2,2026-06-17 11:30:00,45.71,65.61
Labeling_Machine_2,2026-06-17 11:30:00,33.02,44.74
Palletizer_2,2026-06-17 11:30:00,50.07,59.91
CNC_Mill_1,2026-06-17 11:45:00,62.81,79.6
CNC_Lathe_1,2026-06-17 11:45:00,51.23,71.29
Robotic_Welder_1,2026-06-17 11:45:00,83.27,64.97
Pick_Place_1,2026-06-17 11:45:00,41.41,50.58
Assembly_Conveyor_1,2026-06-17 11:45:00,42.37,60.55
Injection_Molder_2,2026-06-17 11:45:00,140.32,79.18
Thermoformer_2,2026-06-17 11:45:00,116.24,75.02
Packaging_Robot_2,2026-06-17 11:45:00,45.77,63.66
Labeling_Machine_2,2026-06-17 11:45:00,35.84,43.07
Palletizer_2,2026-06-17 11:45:00,47.49,56.22
CNC_Mill_1,2026-06-17 12:00:00,32.69,40.4
CNC_Lathe_1,2026-06-17 12:00:00,26.89,38.33
Robotic_Welder_1,2026-06-17 12:00:00,41.98,42.47
Pick_Place_1,2026-06-17 12:00:00,18.0,42.04
Assembly_Conveyor_1,2026-06-17 12:00:00,20.93,38.69
Injection_Molder_2,2026-06-17 12:00:00,70.08,39.67
Thermoformer_2,2026-06-17 12:00:00,51.36,39.38
Packaging_Robot_2,2026-06-17 12:00:00,20.61,44.18
Labeling_Machine_2,2026-06-17 12:00:00,16.89,39.55
Palletizer_2,2026-06-17 12:00:00,22.65,40.75
CNC_Mill_1,2026-06-17 12:15:00,31.95,40.08
CNC_Lathe_1,2026-06-17 12:15:00,30.19,45.16
Robotic_Welder_1,2026-06-17 12:15:00,38.5,42.77
Pick_Place_1,2026-06-17 12:15:00,21.59,38.1
Assembly_Conveyor_1,2026-06-17 12:15:00,22.66,38.6
Injection_Molder_2,2026-06-17 12:15:00,69.35,40.53
Thermoformer_2,2026-06-17 12:15:00,51.37,41.86
Packaging_Robot_2,2026-06-17 12:15:00,21.76,35.88
Labeling_Machine_2,2026-06-17 12:15:00,19.42,39.25
Palletizer_2,2026-06-17 12:15:00,25.66,38.54
CNC_Mill_1,2026-06-17 12:30:00,32.99,40.0
CNC_Lathe_1,2026-06-17 12:30:00,25.16,41.23
Robotic_Welder_1,2026-06-17 12:30:00,43.61,41.42
Pick_Place_1,2026-06-17 12:30:00,18.01,38.45
Assembly_Conveyor_1,2026-06-17 12:30:00,25.26,39.72
Injection_Molder_2,2026-06-17 12:30:00,70.86,41.26
Thermoformer_2,2026-06-17 12:30:00,53.73,42.4
Packaging_Robot_2,2026-06-17 12:30:00,24.73,41.82
Labeling_Machine_2,2026-06-17 12:30:00,20.58,38.99
Palletizer_2,2026-06-17 12:30:00,23.87,39.89
CNC_Mill_1,2026-06-17 12:45:00,32.86,40.06
CNC_Lathe_1,2026-06-17 12:45:00,27.53,40.13
Robotic_Welder_1,2026-06-17 12:45:00,40.87,36.84
Pick_Place_1,2026-06-17 12:45:00,21.99,39.1
Assembly_Conveyor_1,2026-06-17 12:45:00,24.44,39.84
Injection_Molder_2,2026-06-17 12:45:00,71.0,41.98
Thermoformer_2,2026-06-17 12:45:00,55.89,40.11
Packaging_Robot_2,2026-06-17 12:45:00,22.7,41.37
Labeling_Machine_2,2026-06-17 12:45:00,15.15,40.15
Palletizer_2,2026-06-17 12:45:00,25.14,36.48
CNC_Mill_1,2026-06-17 13:00:00,60.78,75.58
CNC_Lathe_1,2026-06-17 13:00:00,27.08,39.72
Robotic_Welder_1,2026-06-17 13:00:00,42.12,35.78
Pick_Place_1,2026-06-17 13:00:00,17.63,40.41
Assembly_Conveyor_1,2026-06-17 13:00:00,18.41,37.57
Injection_Molder_2,2026-06-17 13:00:00,72.53,42.02
Thermoformer_2,2026-06-17 13:00:00,107.98,76.62
Packaging_Robot_2,2026-06-17 13:00:00,23.38,39.46
Labeling_Machine_2,2026-06-17 13:00:00,17.19,38.02
Palletizer_2,2026-06-17 13:00:00,21.76,40.53
CNC_Mill_1,2026-06-17 13:15:00,64.2,78.55
CNC_Lathe_1,2026-06-17 13:15:00,56.87,72.3
Robotic_Welder_1,2026-06-17 13:15:00,85.0,66.43
Pick_Place_1,2026-06-17 13:15:00,39.67,53.44
Assembly_Conveyor_1,2026-06-17 13:15:00,42.43,62.93
Injection_Molder_2,2026-06-17 13:15:00,139.45,82.0
Thermoformer_2,2026-06-17 13:15:00,111.11,78.71
Packaging_Robot_2,2026-06-17 13:15:00,47.98,62.66
Labeling_Machine_2,2026-06-17 13:15:00,33.96,50.34
Palletizer_2,2026-06-17 13:15:00,48.11,58.05
CNC_Mill_1,2026-06-17 13:30:00,61.04,81.56
CNC_Lathe_1,2026-06-17 13:30:00,58.15,77.42
Robotic_Welder_1,2026-06-17 13:30:00,87.41,66.38
Pick_Place_1,2026-06-17 13:30:00,38.77,52.39
Assembly_Conveyor_1,2026-06-17 13:30:00,46.84,58.58
Injection_Molder_2,2026-06-17 13:30:00,134.32,84.8
Thermoformer_2,2026-06-17 13:30:00,114.59,76.31
Packaging_Robot_2,2026-06-17 13:30:00,43.52,59.93
Labeling_Machine_2,2026-06-17 13:30:00,38.31,46.56
Palletizer_2,2026-06-17 13:30:00,41.7,60.54
CNC_Mill_1,2026-06-17 13:45:00,35.69,42.79
CNC_Lathe_1,2026-06-17 13:45:00,48.56,75.25
Robotic_Welder_1,2026-06-17 13:45:00,43.36,37.71
Pick_Place_1,2026-06-17 13:45:00,15.55,41.29
Assembly_Conveyor_1,2026-06-17 13:45:00,21.2,44.52
Injection_Molder_2,2026-06-17 13:45:00,70.06,39.7
Thermoformer_2,2026-06-17 13:45:00,55.02,39.35
Packaging_Robot_2,2026-06-17 13:45:00,23.25,40.66
Labeling_Machine_2,2026-06-17 13:45:00,37.85,49.11
Palletizer_2,2026-06-17 13:45:00,25.05,38.49
CNC_Mill_1,2026-06-17 14:00:00,30.15,34.7
CNC_Lathe_1,2026-06-17 14:00:00,29.03,35.69
Robotic_Welder_1,2026-06-17 14:00:00,40.23,36.54
Pick_Place_1,2026-06-17 14:00:00,44.23,50.87
Assembly_Conveyor_1,2026-06-17 14:00:00,22.75,39.75
Injection_Molder_2,2026-06-17 14:00:00,73.29,40.99
Thermoformer_2,2026-06-17 14:00:00,56.24,41.75
Packaging_Robot_2,2026-06-17 14:00:00,24.62,38.71
Labeling_Machine_2,2026-06-17 14:00:00,32.57,42.25
Palletizer_2,2026-06-17 14:00:00,21.65,41.91
CNC_Mill_1,2026-06-17 14:15:00,64.52,77.63
CNC_Lathe_1,2026-06-17 14:15:00,59.44,69.53
Robotic_Welder_1,2026-06-17 14:15:00,83.09,63.57
Pick_Place_1,2026-06-17 14:15:00,39.64,47.48
Assembly_Conveyor_1,2026-06-17 14:15:00,47.04,61.97
Injection_Molder_2,2026-06-17 14:15:00,142.45,81.95
Thermoformer_2,2026-06-17 14:15:00,112.99,73.6
Packaging_Robot_2,2026-06-17 14:15:00,42.09,62.6
Labeling_Machine_2,2026-06-17 14:15:00,36.95,45.54
Palletizer_2,2026-06-17 14:15:00,48.42,56.88
CNC_Mill_1,2026-06-17 14:30:00,61.8,75.43
CNC_Lathe_1,2026-06-17 14:30:00,58.19,73.24
Robotic_Welder_1,2026-06-17 14:30:00,78.97,63.81
Pick_Place_1,2026-06-17 14:30:00,39.93,49.57
Assembly_Conveyor_1,2026-06-17 14:30:00,40.35,55.14
Injection_Molder_2,2026-06-17 14:30:00,141.97,81.44
Thermoformer_2,2026-06-17 14:30:00,107.84,74.21
Packaging_Robot_2,2026-06-17 14:30:00,44.49,59.86
Labeling_Machine_2,2026-06-17 14:30:00,39.08,42.81
Palletizer_2,2026-06-17 14:30:00,49.97,54.23
CNC_Mill_1,2026-06-17 14:45:00,27.86,41.02
CNC_Lathe_1,2026-06-17 14:45:00,25.83,40.35
Robotic_Welder_1,2026-06-17 14:45:00,40.45,42.28
Pick_Place_1,2026-06-17 14:45:00,19.7,40.33
Assembly_Conveyor_1,2026-06-17 14:45:00,20.2,40.98
Injection_Molder_2,2026-06-17 14:45:00,72.45,36.67
Thermoformer_2,2026-06-17 14:45:00,53.63,41.57
Packaging_Robot_2,2026-06-17 14:45:00,46.95,61.64
Labeling_Machine_2,2026-06-17 14:45:00,16.93,38.1
Palletizer_2,2026-06-17 14:45:00,24.16,35.54
CNC_Mill_1,2026-06-17 15:00:00,31.09,38.81
CNC_Lathe_1,2026-06-17 15:00:00,29.25,40.83
Robotic_Welder_1,2026-06-17 15:00:00,39.12,41.26
Pick_Place_1,2026-06-17 15:00:00,18.16,34.66
Assembly_Conveyor_1,2026-06-17 15:00:00,20.56,44.31
Injection_Molder_2,2026-06-17 15:00:00,139.12,81.85
Thermoformer_2,2026-06-17 15:00:00,107.81,76.72
Packaging_Robot_2,2026-06-17 15:00:00,22.58,40.53
Labeling_Machine_2,2026-06-17 15:00:00,40.8,43.07
Palletizer_2,2026-06-17 15:00:00,51.92,56.79
CNC_Mill_1,2026-06-17 15:15:00,64.22,75.86
CNC_Lathe_1,2026-06-17 15:15:00,56.01,72.58
Robotic_Welder_1,2026-06-17 15:15:00,84.3,65.26
Pick_Place_1,2026-06-17 15:15:00,38.09,52.07
Assembly_Conveyor_1,2026-06-17 15:15:00,38.47,62.56
Injection_Molder_2,2026-06-17 15:15:00,139.4,79.6
Thermoformer_2,2026-06-17 15:15:00,112.1,73.45
Packaging_Robot_2,2026-06-17 15:15:00,41.18,59.75
Labeling_Machine_2,2026-06-17 15:15:00,35.54,44.87
Palletizer_2,2026-06-17 15:15:00,42.76,57.38
CNC_Mill_1,2026-06-17 15:30:00,64.08,79.31
CNC_Lathe_1,2026-06-17 15:30:00,62.36,71.24
Robotic_Welder_1,2026-06-17 15:30:00,85.53,67.22
Pick_Place_1,2026-06-17 15:30:00,39.64,47.6
Assembly_Conveyor_1,2026-06-17 15:30:00,41.23,60.35
Injection_Molder_2,2026-06-17 15:30:00,142.43,83.98
Thermoformer_2,2026-06-17 15:30:00,111.38,73.45
Packaging_Robot_2,2026-06-17 15:30:00,43.58,60.54
Labeling_Machine_2,2026-06-17 15:30:00,33.53,44.01
Palletizer_2,2026-06-17 15:30:00,48.86,55.04
CNC_Mill_1,2026-06-17 15:45:00,66.86,80.21
CNC_Lathe_1,2026-06-17 15:45:00,54.82,72.39
Robotic_Welder_1,2026-06-17 15:45:00,83.74,64.5
Pick_Place_1,2026-06-17 15:45:00,36.19,47.38
Assembly_Conveyor_1,2026-06-17 15:45:00,44.42,60.77
Injection_Molder_2,2026-06-17 15:45:00,144.91,82.08
Thermoformer_2,2026-06-17 15:45:00,104.32,75.16
Packaging_Robot_2,2026-06-17 15:45:00,43.47,63.92
Labeling_Machine_2,2026-06-17 15:45:00,32.13,46.31
Palletizer_2,2026-06-17 15:45:00,43.86,58.95
CNC_Mill_1,2026-06-17 16:00:00,66.82,77.06
CNC_Lathe_1,2026-06-17 16:00:00,56.03,73.77
Robotic_Welder_1,2026-06-17 16:00:00,86.14,65.68
Pick_Place_1,2026-06-17 16:00:00,19.89,37.1
Assembly_Conveyor_1,2026-06-17 16:00:00,42.22,60.03
Injection_Molder_2,2026-06-17 16:00:00,74.15,36.97
Thermoformer_2,2026-06-17 16:00:00,112.38,74.27
Packaging_Robot_2,2026-06-17 16:00:00,24.36,39.06
Labeling_Machine_2,2026-06-17 16:00:00,16.37,40.54
Palletizer_2,2026-06-17 16:00:00,24.04,40.04
CNC_Mill_1,2026-06-17 16:15:00,66.1,78.57
CNC_Lathe_1,2026-06-17 16:15:00,56.76,69.38
Robotic_Welder_1,2026-06-17 16:15:00,87.6,65.76
Pick_Place_1,2026-06-17 16:15:00,44.43,49.83
Assembly_Conveyor_1,2026-06-17 16:15:00,44.24,55.5
Injection_Molder_2,2026-06-17 16:15:00,138.18,80.69
Thermoformer_2,2026-06-17 16:15:00,108.32,77.16
Packaging_Robot_2,2026-06-17 16:15:00,44.24,60.98
Labeling_Machine_2,2026-06-17 16:15:00,29.22,45.76
Palletizer_2,2026-06-17 16:15:00,44.56,55.07
CNC_Mill_1,2026-06-17 16:30:00,64.96,77.45
CNC_Lathe_1,2026-06-17 16:30:00,57.94,71.56
Robotic_Welder_1,2026-06-17 16:30:00,88.65,66.81
Pick_Place_1,2026-06-17 16:30:00,40.51,50.16
Assembly_Conveyor_1,2026-06-17 16:30:00,49.52,56.73
Injection_Molder_2,2026-06-17 16:30:00,135.93,83.37
Thermoformer_2,2026-06-17 16:30:00,113.01,76.31
Packaging_Robot_2,2026-06-17 16:30:00,41.53,62.52
Labeling_Machine_2,2026-06-17 16:30:00,37.13,43.38
Palletizer_2,2026-06-17 16:30:00,46.58,58.04
CNC_Mill_1,2026-06-17 16:45:00,65.68,80.97
CNC_Lathe_1,2026-06-17 16:45:00,52.62,74.3
Robotic_Welder_1,2026-06-17 16:45:00,82.64,63.41
Pick_Place_1,2026-06-17 16:45:00,38.32,48.52
Assembly_Conveyor_1,2026-06-17 16:45:00,41.73,58.86
Injection_Molder_2,2026-06-17 16:45:00,138.98,79.94
Thermoformer_2,2026-06-17 16:45:00,107.06,78.01
Packaging_Robot_2,2026-06-17 16:45:00,52.25,61.74
Labeling_Machine_2,2026-06-17 16:45:00,41.68,47.95
Palletizer_2,2026-06-17 16:45:00,50.77,57.14
CNC_Mill_1,2026-06-17 17:00:00,33.88,38.77
CNC_Lathe_1,2026-06-17 17:00:00,62.91,73.14
Robotic_Welder_1,2026-06-17 17:00:00,39.79,39.86
Pick_Place_1,2026-06-17 17:00:00,40.68,47.14
Assembly_Conveyor_1,2026-06-17 17:00:00,23.54,41.97
Injection_Molder_2,2026-06-17 17:00:00,141.3,78.17
Thermoformer_2,2026-06-17 17:00:00,56.63,35.23
Packaging_Robot_2,2026-06-17 17:00:00,19.68,39.53
Labeling_Machine_2,2026-06-17 17:00:00,17.9,41.52
Palletizer_2,2026-06-17 17:00:00,26.04,40.26
CNC_Mill_1,2026-06-17 17:15:00,67.0,77.71
CNC_Lathe_1,2026-06-17 17:15:00,63.86,74.54
Robotic_Welder_1,2026-06-17 17:15:00,82.39,63.12
Pick_Place_1,2026-06-17 17:15:00,40.95,52.75
Assembly_Conveyor_1,2026-06-17 17:15:00,47.49,62.66
Injection_Molder_2,2026-06-17 17:15:00,142.31,78.58
Thermoformer_2,2026-06-17 17:15:00,115.97,76.02
Packaging_Robot_2,2026-06-17 17:15:00,40.29,64.13
Labeling_Machine_2,2026-06-17 17:15:00,31.14,46.47
Palletizer_2,2026-06-17 17:15:00,49.54,55.6
CNC_Mill_1,2026-06-17 17:30:00,67.68,78.18
CNC_Lathe_1,2026-06-17 17:30:00,54.97,70.36
Robotic_Welder_1,2026-06-17 17:30:00,87.78,65.8
Pick_Place_1,2026-06-17 17:30:00,40.71,47.17
Assembly_Conveyor_1,2026-06-17 17:30:00,52.32,60.9
Injection_Molder_2,2026-06-17 17:30:00,137.2,84.71
Thermoformer_2,2026-06-17 17:30:00,111.78,74.16
Packaging_Robot_2,2026-06-17 17:30:00,41.35,63.17
Labeling_Machine_2,2026-06-17 17:30:00,30.25,46.62
Palletizer_2,2026-06-17 17:30:00,51.39,55.19
CNC_Mill_1,2026-06-17 17:45:00,70.55,78.81
CNC_Lathe_1,2026-06-17 17:45:00,54.35,70.26
Robotic_Welder_1,2026-06-17 17:45:00,87.45,64.21
Pick_Place_1,2026-06-17 17:45:00,40.47,46.08
Assembly_Conveyor_1,2026-06-17 17:45:00,44.62,56.81
Injection_Molder_2,2026-06-17 17:45:00,139.68,83.9
Thermoformer_2,2026-06-17 17:45:00,109.39,74.67
Packaging_Robot_2,2026-06-17 17:45:00,50.03,61.15
Labeling_Machine_2,2026-06-17 17:45:00,35.22,45.96
Palletizer_2,2026-06-17 17:45:00,45.24,57.67
CNC_Mill_1,2026-06-17 18:00:00,63.47,79.46
CNC_Lathe_1,2026-06-17 18:00:00,26.73,40.86
Robotic_Welder_1,2026-06-17 18:00:00,41.56,41.56
Pick_Place_1,2026-06-17 18:00:00,20.81,38.28
Assembly_Conveyor_1,2026-06-17 18:00:00,20.89,38.78
Injection_Molder_2,2026-06-17 18:00:00,144.91,82.85
Thermoformer_2,2026-06-17 18:00:00,57.01,38.12
Packaging_Robot_2,2026-06-17 18:00:00,46.03,64.86
Labeling_Machine_2,2026-06-17 18:00:00,17.25,41.22
Palletizer_2,2026-06-17 18:00:00,24.44,40.35
CNC_Mill_1,2026-06-17 18:15:00,64.75,73.41
CNC_Lathe_1,2026-06-17 18:15:00,58.03,72.52
Robotic_Welder_1,2026-06-17 18:15:00,86.75,66.43
Pick_Place_1,2026-06-17 18:15:00,41.71,50.97
Assembly_Conveyor_1,2026-06-17 18:15:00,42.64,59.59
Injection_Molder_2,2026-06-17 18:15:00,139.22,84.03
Thermoformer_2,2026-06-17 18:15:00,103.67,73.56
Packaging_Robot_2,2026-06-17 18:15:00,48.17,62.5
Labeling_Machine_2,2026-06-17 18:15:00,33.01,43.51
Palletizer_2,2026-06-17 18:15:00,44.12,56.46
CNC_Mill_1,2026-06-17 18:30:00,62.83,80.47
CNC_Lathe_1,2026-06-17 18:30:00,56.25,74.28
Robotic_Welder_1,2026-06-17 18:30:00,91.96,63.66
Pick_Place_1,2026-06-17 18:30:00,41.65,49.07
Assembly_Conveyor_1,2026-06-17 18:30:00,44.04,58.88
Injection_Molder_2,2026-06-17 18:30:00,139.89,82.47
Thermoformer_2,2026-06-17 18:30:00,109.99,75.24
Packaging_Robot_2,2026-06-17 18:30:00,45.22,62.05
Labeling_Machine_2,2026-06-17 18:30:00,36.56,44.98
Palletizer_2,2026-06-17 18:30:00,46.25,58.01
CNC_Mill_1,2026-06-17 18:45:00,69.27,78.54
CNC_Lathe_1,2026-06-17 18:45:00,53.85,72.9
Robotic_Welder_1,2026-06-17 18:45:00,83.63,63.29
Pick_Place_1,2026-06-17 18:45:00,39.53,51.45
Assembly_Conveyor_1,2026-06-17 18:45:00,41.95,62.89
Injection_Molder_2,2026-06-17 18:45:00,143.43,81.48
Thermoformer_2,2026-06-17 18:45:00,105.69,73.34
Packaging_Robot_2,2026-06-17 18:45:00,41.94,62.42
Labeling_Machine_2,2026-06-17 18:45:00,34.39,43.46
Palletizer_2,2026-06-17 18:45:00,49.18,59.14
CNC_Mill_1,2026-06-17 19:00:00,34.05,39.2
CNC_Lathe_1,2026-06-17 19:00:00,25.89,39.34
Robotic_Welder_1,2026-06-17 19:00:00,44.78,39.65
Pick_Place_1,2026-06-17 19:00:00,23.46,40.51
Assembly_Conveyor_1,2026-06-17 19:00:00,23.42,37.06
Injection_Molder_2,2026-06-17 19:00:00,71.71,39.25
