machine_id,timestamp,units_produced,cycle_time_min,utilization_pct,order_backlog_hours
Thermoformer_2,2026-06-15 12:00:00,0,0.0,0.0,108
Packaging_Robot_2,2026-06-15 12:00:00,0,0.0,0.0,108
Labeling_Machine_2,2026-06-15 12:00:00,0,0.0,0.0,108
Palletizer_2,2026-06-15 12:00:00,0,0.0,0.0,108
CNC_Mill_1,2026-06-15 13:00:00,0,0.0,0.0,108
CNC_Lathe_1,2026-06-15 13:00:00,0,0.0,0.0,108
Robotic_Welder_1,2026-06-15 13:00:00,0,0.0,0.0,108
Pick_Place_1,2026-06-15 13:00:00,0,0.0,0.0,108
Assembly_Conveyor_1,2026-06-15 13:00:00,0,0.0,0.0,108
Injection_Molder_2,2026-06-15 13:00:00,0,0.0,0.0,108
Thermoformer_2,2026-06-15 13:00:00,0,0.0,0.0,108
Packaging_Robot_2,2026-06-15 13:00:00,0,0.0,0.0,108
Labeling_Machine_2,2026-06-15 13:00:00,9,6.67,85.81,108
Palletizer_2,2026-06-15 13:00:00,0,0.0,0.0,108
CNC_Mill_1,2026-06-15 14:00:00,0,0.0,0.0,108
CNC_Lathe_1,2026-06-15 14:00:00,0,0.0,0.0,108
Robotic_Welder_1,2026-06-15 14:00:00,9,6.67,82.43,108
Pick_Place_1,2026-06-15 14:00:00,0,0.0,0.0,108
Assembly_Conveyor_1,2026-06-15 14:00:00,0,0.0,0.0,108
Injection_Molder_2,2026-06-15 14:00:00,0,0.0,0.0,108
Thermoformer_2,2026-06-15 14:00:00,0,0.0,0.0,108
Packaging_Robot_2,2026-06-15 14:00:00,0,0.0,0.0,108
Labeling_Machine_2,2026-06-15 14:00:00,0,0.0,0.0,108
Palletizer_2,2026-06-15 14:00:00,0,0.0,0.0,108
CNC_Mill_1,2026-06-15 15:00:00,0,0.0,0.0,108
CNC_Lathe_1,2026-06-15 15:00:00,0,0.0,0.0,108
Robotic_Welder_1,2026-06-15 15:00:00,8,7.5,80.42,108
Pick_Place_1,2026-06-15 15:00:00,0,0.0,0.0,108
Assembly_Conveyor_1,2026-06-15 15:00:00,0,0.0,0.0,108
Injection_Molder_2,2026-06-15 15:00:00,0,0.0,0.0,108
Thermoformer_2,2026-06-15 15:00:00,9,6.67,86.48,108
Packaging_Robot_2,2026-06-15 15:00:00,0,0.0,0.0,108
Labeling_Machine_2,2026-06-15 15:00:00,0,0.0,0.0,108
Palletizer_2,2026-06-15 15:00:00,0,0.0,0.0,108
CNC_Mill_1,2026-06-15 16:00:00,0,0.0,0.0,108
CNC_Lathe_1,2026-06-15 16:00:00,0,0.0,0.0,108
Robotic_Welder_1,2026-06-15 16:00:00,0,0.0,0.0,108
Pick_Place_1,2026-06-15 16:00:00,0,0.0,0.0,108
Assembly_Conveyor_1,2026-06-15 16:00:00,0,0.0,0.0,108
Injection_Molder_2,2026-06-15 16:00:00,0,0.0,0.0,108
Thermoformer_2,2026-06-15 16:00:00,0,0.0,0.0,108
Packaging_Robot_2,2026-06-15 16:00:00,0,0.0,0.0,108
Labeling_Machine_2,2026-06-15 16:00:00,0,0.0,0.0,108
Palletizer_2,2026-06-15 16:00:00,0,0.0,0.0,108
CNC_Mill_1,2026-06-15 17:00:00,16,3.75,81.52,108
CNC_Lathe_1,2026-06-15 17:00:00,0,0.0,0.0,108
Robotic_Welder_1,2026-06-15 17:00:00,6,10.0,90.56,108
Pick_Place_1,2026-06-15 17:00:00,7,8.57,82.21,108
Assembly_Conveyor_1,2026-06-15 17:00:00,0,0.0,0.0,108
Injection_Molder_2,2026-06-15 17:00:00,0,0.0,0.0,108
Thermoformer_2,2026-06-15 17:00:00,8,7.5,88.32,108
Packaging_Robot_2,2026-06-15 17:00:00,0,0.0,0.0,108
Labeling_Machine_2,2026-06-15 17:00:00,0,0.0,0.0,108
Palletizer_2,2026-06-15 17:00:00,7,8.57,81.83,108
CNC_Mill_1,2026-06-15 18:00:00,16,3.75,85.87,108
CNC_Lathe_1,2026-06-15 18:00:00,0,0.0,0.0,108
Robotic_Welder_1,2026-06-15 18:00:00,0,0.0,0.0,108
Pick_Place_1,2026-06-15 18:00:00,7,8.57,83.0,108
Assembly_Conveyor_1,2026-06-15 18:00:00,0,0.0,0.0,108
Injection_Molder_2,2026-06-15 18:00:00,0,0.0,0.0,108
Thermoformer_2,2026-06-15 18:00:00,7,8.57,88.59,108
Packaging_Robot_2,2026-06-15 18:00:00,0,0.0,0.0,108
Labeling_Machine_2,2026-06-15 18:00:00,0,0.0,0.0,108
Palletizer_2,2026-06-15 18:00:00,0,0.0,0.0,108
CNC_Mill_1,2026-06-15 19:00:00,0,0.0,0.0,108
CNC_Lathe_1,2026-06-15 19:00:00,10,6.0,89.68,108
Robotic_Welder_1,2026-06-15 19:00:00,0,0.0,0.0,108
Pick_Place_1,2026-06-15 19:00:00,0,0.0,0.0,108
Assembly_Conveyor_1,2026-06-15 19:00:00,0,0.0,0.0,108
Injection_Molder_2,2026-06-15 19:00:00,0,0.0,0.0,108
Thermoformer_2,2026-06-15 19:00:00,0,0.0,0.0,108
Packaging_Robot_2,2026-06-15 19:00:00,7,8.57,89.82,108
Labeling_Machine_2,2026-06-15 19:00:00,0,0.0,0.0,108
Palletizer_2,2026-06-15 19:00:00,9,6.67,80.16,108
CNC_Mill_1,2026-06-15 20:00:00,0,0.0,0.0,108
CNC_Lathe_1,2026-06-15 20:00:00,15,4.0,88.39,108
Robotic_Welder_1,2026-06-15 20:00:00,0,0.0,0.0,108
Pick_Place_1,2026-06-15 20:00:00,0,0.0,0.0,108
Assembly_Conveyor_1,2026-06-15 20:00:00,0,0.0,0.0,108
Injection_Molder_2,2026-06-15 20:00:00,0,0.0,0.0,108
Thermoformer_2,2026-06-15 20:00:00,6,10.0,85.48,108
Packaging_Robot_2,2026-06-15 20:00:00,0,0.0,0.0,108
Labeling_Machine_2,2026-06-15 20:00:00,0,0.0,0.0,108
Palletizer_2,2026-06-15 20:00:00,0,0.0,0.0,108
CNC_Mill_1,2026-06-15 21:00:00,0,0.0,0.0,108
CNC_Lathe_1,2026-06-15 21:00:00,0,0.0,0.0,108
Robotic_Welder_1,2026-06-15 21:00:00,0,0.0,0.0,108
Pick_Place_1,2026-06-15 21:00:00,0,0.0,0.0,108
Assembly_Conveyor_1,2026-06-15 21:00:00,0,0.0,0.0,108
Injection_Molder_2,2026-06-15 21:00:00,0,0.0,0.0,108
Thermoformer_2,2026-06-15 21:00:00,0,0.0,0.0,108
Packaging_Robot_2,2026-06-15 21:00:00,6,10.0,82.21,108
Labeling_Machine_2,2026-06-15 21:00:00,6,10.0,85.87,108
Palletizer_2,2026-06-15 21:00:00,0,0.0,0.0,108
CNC_Mill_1,2026-06-15 22:00:00,0,0.0,0.0,108
CNC_Lathe_1,2026-06-15 22:00:00,0,0.0,0.0,108
Robotic_Welder_1,2026-06-15 22:00:00,0,0.0,0.0,108
Pick_Place_1,2026-06-15 22:00:00,0,0.0,0.0,108
Assembly_Conveyor_1,2026-06-15 22:00:00,0,0.0,0.0,108
Injection_Molder_2,2026-06-15 22:00:00,28,2.14,82.02,108
Thermoformer_2,2026-06-15 22:00:00,7,8.57,90.56,108
Packaging_Robot_2,2026-06-15 22:00:00,0,0.0,0.0,108
Labeling_Machine_2,2026-06-15 22:00:00,8,7.5,87.88,108
Palletizer_2,2026-06-15 22:00:00,0,0.0,0.0,108
Robotic_Welder_1,2026-06-15 23:00:00,0,0.0,0.0,108
Injection_Molder_2,2026-06-15 23:00:00,32,1.88,82.82,108
Robotic_Welder_1,2026-06-16 00:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 00:00:00,39,1.54,87.26,104
Robotic_Welder_1,2026-06-16 01:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 01:00:00,20,3.0,84.38,104
Robotic_Welder_1,2026-06-16 02:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 02:00:00,32,1.88,90.95,104
Robotic_Welder_1,2026-06-16 03:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 03:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 04:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 04:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 05:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 05:00:00,34,1.76,92.9,104
CNC_Mill_1,2026-06-16 06:00:00,0,0.0,0.0,104
CNC_Lathe_1,2026-06-16 06:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 06:00:00,10,6.0,93.13,104
Pick_Place_1,2026-06-16 06:00:00,8,7.5,85.83,104
Assembly_Conveyor_1,2026-06-16 06:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 06:00:00,25,2.4,91.7,104
Thermoformer_2,2026-06-16 06:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 06:00:00,0,0.0,0.0,104
Labeling_Machine_2,2026-06-16 06:00:00,0,0.0,0.0,104
Palletizer_2,2026-06-16 06:00:00,0,0.0,0.0,104
CNC_Mill_1,2026-06-16 07:00:00,0,0.0,0.0,104
CNC_Lathe_1,2026-06-16 07:00:00,17,3.53,85.31,104
Robotic_Welder_1,2026-06-16 07:00:00,0,0.0,0.0,104
Pick_Place_1,2026-06-16 07:00:00,0,0.0,0.0,104
Assembly_Conveyor_1,2026-06-16 07:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 07:00:00,37,1.62,86.48,104
Thermoformer_2,2026-06-16 07:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 07:00:00,0,0.0,0.0,104
Labeling_Machine_2,2026-06-16 07:00:00,0,0.0,0.0,104
Palletizer_2,2026-06-16 07:00:00,0,0.0,0.0,104
CNC_Mill_1,2026-06-16 08:00:00,17,3.53,87.93,104
CNC_Lathe_1,2026-06-16 08:00:00,15,4.0,87.72,104
Robotic_Welder_1,2026-06-16 08:00:00,7,8.57,76.8,104
Pick_Place_1,2026-06-16 08:00:00,5,12.0,85.09,104
Assembly_Conveyor_1,2026-06-16 08:00:00,9,6.67,92.37,104
Injection_Molder_2,2026-06-16 08:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 08:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 08:00:00,8,7.5,86.65,104
Labeling_Machine_2,2026-06-16 08:00:00,7,8.57,86.96,104
Palletizer_2,2026-06-16 08:00:00,0,0.0,0.0,104
CNC_Mill_1,2026-06-16 09:00:00,0,0.0,0.0,104
CNC_Lathe_1,2026-06-16 09:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 09:00:00,6,10.0,83.08,104
Pick_Place_1,2026-06-16 09:00:00,0,0.0,0.0,104
Assembly_Conveyor_1,2026-06-16 09:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 09:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 09:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 09:00:00,0,0.0,0.0,104
Labeling_Machine_2,2026-06-16 09:00:00,0,0.0,0.0,104
Palletizer_2,2026-06-16 09:00:00,7,8.57,79.33,104
CNC_Mill_1,2026-06-16 10:00:00,0,0.0,0.0,104
CNC_Lathe_1,2026-06-16 10:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 10:00:00,0,0.0,0.0,104
Pick_Place_1,2026-06-16 10:00:00,5,12.0,88.58,104
Assembly_Conveyor_1,2026-06-16 10:00:00,7,8.57,91.64,104
Injection_Molder_2,2026-06-16 10:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 10:00:00,8,7.5,82.57,104
Packaging_Robot_2,2026-06-16 10:00:00,8,7.5,94.67,104
Labeling_Machine_2,2026-06-16 10:00:00,0,0.0,0.0,104
Palletizer_2,2026-06-16 10:00:00,0,0.0,0.0,104
CNC_Mill_1,2026-06-16 11:00:00,0,0.0,0.0,104
CNC_Lathe_1,2026-06-16 11:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 11:00:00,0,0.0,0.0,104
Pick_Place_1,2026-06-16 11:00:00,0,0.0,0.0,104
Assembly_Conveyor_1,2026-06-16 11:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 11:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 11:00:00,8,7.5,80.08,104
Packaging_Robot_2,2026-06-16 11:00:00,9,6.67,83.95,104
Labeling_Machine_2,2026-06-16 11:00:00,0,0.0,0.0,104
Palletizer_2,2026-06-16 11:00:00,0,0.0,0.0,104
CNC_Mill_1,2026-06-16 12:00:00,0,0.0,0.0,104
CNC_Lathe_1,2026-06-16 12:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 12:00:00,0,0.0,0.0,104
Pick_Place_1,2026-06-16 12:00:00,0,0.0,0.0,104
Assembly_Conveyor_1,2026-06-16 12:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 12:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 12:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 12:00:00,0,0.0,0.0,104
Labeling_Machine_2,2026-06-16 12:00:00,0,0.0,0.0,104
Palletizer_2,2026-06-16 12:00:00,0,0.0,0.0,104
CNC_Mill_1,2026-06-16 13:00:00,0,0.0,0.0,104
CNC_Lathe_1,2026-06-16 13:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 13:00:00,0,0.0,0.0,104
Pick_Place_1,2026-06-16 13:00:00,0,0.0,0.0,104
Assembly_Conveyor_1,2026-06-16 13:00:00,7,8.57,76.99,104
Injection_Molder_2,2026-06-16 13:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 13:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 13:00:00,0,0.0,0.0,104
Labeling_Machine_2,2026-06-16 13:00:00,0,0.0,0.0,104
Palletizer_2,2026-06-16 13:00:00,0,0.0,0.0,104
CNC_Mill_1,2026-06-16 14:00:00,0,0.0,0.0,104
CNC_Lathe_1,2026-06-16 14:00:00,16,3.75,81.93,104
Robotic_Welder_1,2026-06-16 14:00:00,0,0.0,0.0,104
Pick_Place_1,2026-06-16 14:00:00,0,0.0,0.0,104
Assembly_Conveyor_1,2026-06-16 14:00:00,6,10.0,81.35,104
Injection_Molder_2,2026-06-16 14:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 14:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 14:00:00,6,10.0,80.11,104
Labeling_Machine_2,2026-06-16 14:00:00,0,0.0,0.0,104
Palletizer_2,2026-06-16 14:00:00,9,6.67,90.21,104
CNC_Mill_1,2026-06-16 15:00:00,0,0.0,0.0,104
CNC_Lathe_1,2026-06-16 15:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 15:00:00,8,7.5,93.05,104
Pick_Place_1,2026-06-16 15:00:00,0,0.0,0.0,104
Assembly_Conveyor_1,2026-06-16 15:00:00,8,7.5,95.2,104
Injection_Molder_2,2026-06-16 15:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 15:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 15:00:00,7,8.57,82.83,104
Labeling_Machine_2,2026-06-16 15:00:00,0,0.0,0.0,104
Palletizer_2,2026-06-16 15:00:00,6,10.0,85.66,104
CNC_Mill_1,2026-06-16 16:00:00,12,5.0,96.79,104
CNC_Lathe_1,2026-06-16 16:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 16:00:00,0,0.0,0.0,104
Pick_Place_1,2026-06-16 16:00:00,0,0.0,0.0,104
Assembly_Conveyor_1,2026-06-16 16:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 16:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 16:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 16:00:00,8,7.5,84.3,104
Labeling_Machine_2,2026-06-16 16:00:00,0,0.0,0.0,104
Palletizer_2,2026-06-16 16:00:00,9,6.67,84.81,104
CNC_Mill_1,2026-06-16 17:00:00,16,3.75,80.48,104
CNC_Lathe_1,2026-06-16 17:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 17:00:00,0,0.0,0.0,104
Pick_Place_1,2026-06-16 17:00:00,6,10.0,72.43,104
Assembly_Conveyor_1,2026-06-16 17:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 17:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 17:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 17:00:00,0,0.0,0.0,104
Labeling_Machine_2,2026-06-16 17:00:00,0,0.0,0.0,104
Palletizer_2,2026-06-16 17:00:00,0,0.0,0.0,104
CNC_Mill_1,2026-06-16 18:00:00,0,0.0,0.0,104
CNC_Lathe_1,2026-06-16 18:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 18:00:00,0,0.0,0.0,104
Pick_Place_1,2026-06-16 18:00:00,0,0.0,0.0,104
Assembly_Conveyor_1,2026-06-16 18:00:00,8,7.5,87.64,104
Injection_Molder_2,2026-06-16 18:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 18:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 18:00:00,0,0.0,0.0,104
Labeling_Machine_2,2026-06-16 18:00:00,7,8.57,84.95,104
Palletizer_2,2026-06-16 18:00:00,0,0.0,0.0,104
CNC_Mill_1,2026-06-16 19:00:00,10,6.0,88.91,104
CNC_Lathe_1,2026-06-16 19:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 19:00:00,0,0.0,0.0,104
Pick_Place_1,2026-06-16 19:00:00,6,10.0,84.7,104
Assembly_Conveyor_1,2026-06-16 19:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 19:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 19:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 19:00:00,0,0.0,0.0,104
Labeling_Machine_2,2026-06-16 19:00:00,7,8.57,91.43,104
Palletizer_2,2026-06-16 19:00:00,0,0.0,0.0,104
CNC_Mill_1,2026-06-16 20:00:00,0,0.0,0.0,104
CNC_Lathe_1,2026-06-16 20:00:00,12,5.0,83.46,104
Robotic_Welder_1,2026-06-16 20:00:00,0,0.0,0.0,104
Pick_Place_1,2026-06-16 20:00:00,0,0.0,0.0,104
Assembly_Conveyor_1,2026-06-16 20:00:00,6,10.0,89.16,104
Injection_Molder_2,2026-06-16 20:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 20:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 20:00:00,7,8.57,82.18,104
Labeling_Machine_2,2026-06-16 20:00:00,0,0.0,0.0,104
Palletizer_2,2026-06-16 20:00:00,0,0.0,0.0,104
CNC_Mill_1,2026-06-16 21:00:00,0,0.0,0.0,104
CNC_Lathe_1,2026-06-16 21:00:00,0,0.0,0.0,104
Robotic_Welder_1,2026-06-16 21:00:00,0,0.0,0.0,104
Pick_Place_1,2026-06-16 21:00:00,0,0.0,0.0,104
Assembly_Conveyor_1,2026-06-16 21:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 21:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 21:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 21:00:00,0,0.0,0.0,104
Labeling_Machine_2,2026-06-16 21:00:00,8,7.5,81.18,104
Palletizer_2,2026-06-16 21:00:00,0,0.0,0.0,104
CNC_Mill_1,2026-06-16 22:00:00,0,0.0,0.0,104
CNC_Lathe_1,2026-06-16 22:00:00,16,3.75,84.63,104
Robotic_Welder_1,2026-06-16 22:00:00,0,0.0,0.0,104
Pick_Place_1,2026-06-16 22:00:00,0,0.0,0.0,104
Assembly_Conveyor_1,2026-06-16 22:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 22:00:00,0,0.0,0.0,104
Thermoformer_2,2026-06-16 22:00:00,0,0.0,0.0,104
Packaging_Robot_2,2026-06-16 22:00:00,6,10.0,80.46,104
Labeling_Machine_2,2026-06-16 22:00:00,0,0.0,0.0,104
Palletizer_2,2026-06-16 22:00:00,7,8.57,79.47,104
Robotic_Welder_1,2026-06-16 23:00:00,0,0.0,0.0,104
Injection_Molder_2,2026-06-16 23:00:00,33,1.82,90.5,104
Robotic_Welder_1,2026-06-17 00:00:00,0,0.0,0.0,100
Injection_Molder_2,2026-06-17 00:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 01:00:00,0,0.0,0.0,100
Injection_Molder_2,2026-06-17 01:00:00,23,2.61,84.47,100
Robotic_Welder_1,2026-06-17 02:00:00,0,0.0,0.0,100
Injection_Molder_2,2026-06-17 02:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 03:00:00,0,0.0,0.0,100
Injection_Molder_2,2026-06-17 03:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 04:00:00,0,0.0,0.0,100
Injection_Molder_2,2026-06-17 04:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 05:00:00,0,0.0,0.0,100
Injection_Molder_2,2026-06-17 05:00:00,0,0.0,0.0,100
CNC_Mill_1,2026-06-17 06:00:00,0,0.0,0.0,100
CNC_Lathe_1,2026-06-17 06:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 06:00:00,0,0.0,0.0,100
Pick_Place_1,2026-06-17 06:00:00,0,0.0,0.0,100
Assembly_Conveyor_1,2026-06-17 06:00:00,0,0.0,0.0,100
Injection_Molder_2,2026-06-17 06:00:00,0,0.0,0.0,100
Thermoformer_2,2026-06-17 06:00:00,0,0.0,0.0,100
Packaging_Robot_2,2026-06-17 06:00:00,0,0.0,0.0,100
Labeling_Machine_2,2026-06-17 06:00:00,0,0.0,0.0,100
Palletizer_2,2026-06-17 06:00:00,0,0.0,0.0,100
CNC_Mill_1,2026-06-17 07:00:00,12,5.0,83.41,100
CNC_Lathe_1,2026-06-17 07:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 07:00:00,7,8.57,81.6,100
Pick_Place_1,2026-06-17 07:00:00,0,0.0,0.0,100
Assembly_Conveyor_1,2026-06-17 07:00:00,0,0.0,0.0,100
Injection_Molder_2,2026-06-17 07:00:00,0,0.0,0.0,100
Thermoformer_2,2026-06-17 07:00:00,0,0.0,0.0,100
Packaging_Robot_2,2026-06-17 07:00:00,0,0.0,0.0,100
Labeling_Machine_2,2026-06-17 07:00:00,8,7.5,81.98,100
Palletizer_2,2026-06-17 07:00:00,0,0.0,0.0,100
CNC_Mill_1,2026-06-17 08:00:00,10,6.0,83.14,100
CNC_Lathe_1,2026-06-17 08:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 08:00:00,0,0.0,0.0,100
Pick_Place_1,2026-06-17 08:00:00,7,8.57,80.19,100
Assembly_Conveyor_1,2026-06-17 08:00:00,0,0.0,0.0,100
Injection_Molder_2,2026-06-17 08:00:00,20,3.0,89.93,100
Thermoformer_2,2026-06-17 08:00:00,0,0.0,0.0,100
Packaging_Robot_2,2026-06-17 08:00:00,0,0.0,0.0,100
Labeling_Machine_2,2026-06-17 08:00:00,0,0.0,0.0,100
Palletizer_2,2026-06-17 08:00:00,0,0.0,0.0,100
CNC_Mill_1,2026-06-17 09:00:00,0,0.0,0.0,100
CNC_Lathe_1,2026-06-17 09:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 09:00:00,0,0.0,0.0,100
Pick_Place_1,2026-06-17 09:00:00,0,0.0,0.0,100
Assembly_Conveyor_1,2026-06-17 09:00:00,8,7.5,91.48,100
Injection_Molder_2,2026-06-17 09:00:00,33,1.82,80.99,100
Thermoformer_2,2026-06-17 09:00:00,0,0.0,0.0,100
Packaging_Robot_2,2026-06-17 09:00:00,8,7.5,78.24,100
Labeling_Machine_2,2026-06-17 09:00:00,7,8.57,93.74,100
Palletizer_2,2026-06-17 09:00:00,0,0.0,0.0,100
CNC_Mill_1,2026-06-17 10:00:00,0,0.0,0.0,100
CNC_Lathe_1,2026-06-17 10:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 10:00:00,0,0.0,0.0,100
Pick_Place_1,2026-06-17 10:00:00,7,8.57,84.24,100
Assembly_Conveyor_1,2026-06-17 10:00:00,10,6.0,92.37,100
Injection_Molder_2,2026-06-17 10:00:00,27,2.22,79.28,100
Thermoformer_2,2026-06-17 10:00:00,9,6.67,80.9,100
Packaging_Robot_2,2026-06-17 10:00:00,0,0.0,0.0,100
Labeling_Machine_2,2026-06-17 10:00:00,0,0.0,0.0,100
Palletizer_2,2026-06-17 10:00:00,0,0.0,0.0,100
CNC_Mill_1,2026-06-17 11:00:00,11,5.45,88.39,100
CNC_Lathe_1,2026-06-17 11:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 11:00:00,6,10.0,85.37,100
Pick_Place_1,2026-06-17 11:00:00,0,0.0,0.0,100
Assembly_Conveyor_1,2026-06-17 11:00:00,0,0.0,0.0,100
Injection_Molder_2,2026-06-17 11:00:00,31,1.94,83.89,100
Thermoformer_2,2026-06-17 11:00:00,0,0.0,0.0,100
Packaging_Robot_2,2026-06-17 11:00:00,0,0.0,0.0,100
Labeling_Machine_2,2026-06-17 11:00:00,0,0.0,0.0,100
Palletizer_2,2026-06-17 11:00:00,0,0.0,0.0,100
CNC_Mill_1,2026-06-17 12:00:00,0,0.0,0.0,100
CNC_Lathe_1,2026-06-17 12:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 12:00:00,0,0.0,0.0,100
Pick_Place_1,2026-06-17 12:00:00,0,0.0,0.0,100
Assembly_Conveyor_1,2026-06-17 12:00:00,0,0.0,0.0,100
Injection_Molder_2,2026-06-17 12:00:00,0,0.0,0.0,100
Thermoformer_2,2026-06-17 12:00:00,0,0.0,0.0,100
Packaging_Robot_2,2026-06-17 12:00:00,0,0.0,0.0,100
Labeling_Machine_2,2026-06-17 12:00:00,0,0.0,0.0,100
Palletizer_2,2026-06-17 12:00:00,0,0.0,0.0,100
CNC_Mill_1,2026-06-17 13:00:00,14,4.29,79.49,100
CNC_Lathe_1,2026-06-17 13:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 13:00:00,0,0.0,0.0,100
Pick_Place_1,2026-06-17 13:00:00,0,0.0,0.0,100
Assembly_Conveyor_1,2026-06-17 13:00:00,0,0.0,0.0,100
Injection_Molder_2,2026-06-17 13:00:00,0,0.0,0.0,100
Thermoformer_2,2026-06-17 13:00:00,5,12.0,80.04,100
Packaging_Robot_2,2026-06-17 13:00:00,0,0.0,0.0,100
Labeling_Machine_2,2026-06-17 13:00:00,0,0.0,0.0,100
Palletizer_2,2026-06-17 13:00:00,0,0.0,0.0,100
CNC_Mill_1,2026-06-17 14:00:00,0,0.0,0.0,100
CNC_Lathe_1,2026-06-17 14:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 14:00:00,0,0.0,0.0,100
Pick_Place_1,2026-06-17 14:00:00,8,7.5,91.12,100
Assembly_Conveyor_1,2026-06-17 14:00:00,0,0.0,0.0,100
Injection_Molder_2,2026-06-17 14:00:00,0,0.0,0.0,100
Thermoformer_2,2026-06-17 14:00:00,0,0.0,0.0,100
Packaging_Robot_2,2026-06-17 14:00:00,0,0.0,0.0,100
Labeling_Machine_2,2026-06-17 14:00:00,7,8.57,85.5,100
Palletizer_2,2026-06-17 14:00:00,0,0.0,0.0,100
CNC_Mill_1,2026-06-17 15:00:00,0,0.0,0.0,100
CNC_Lathe_1,2026-06-17 15:00:00,0,0.0,0.0,100
Robotic_Welder_1,2026-06-17 15:00:00,0,0.0,0.0,100
